FACID,FACNAME,CONTACT_PHONE_NUMBER,LATITUDE,LONGITUDE
630007021,WHITE SHIELD HOME HEALTH CARE SERVICES,(818) 241-7404,34.158495,-118.259356
980001871,"EXCELLENT IN-HOME CARE, INC.",(818) 755-4900,34.157935,-118.494923
980002375,CITYWIDE HOME CARE INC.,(818) 502-9151,34.145408,-118.25013
980002373,"SUNRISE HOME CARE, INC.",(626) 289-4200,34.049569,-118.138903
980002547,"NOVA SKILLED HOME HEALTH, INC.",(323) 658-6232,34.076104,-118.366681
980002448,"RAE STAR HEALTH SYSTEMS, INC.",(562) 865-1340,33.874505,-118.099849
630011127,"GOOD SPIRIT HOME HEALTH SERVICES, INC.",(818) 244-8700,34.076028,-118.370806
630011035,ADVANCED HOME HEALTH CARE,(818) 937-9251,34.145348,-118.250132
630011117,"EGIDA HOME HEALTH CARE, INC.",(818) 242-3536,34.13447,-118.257871
630007622,"ROYAL HEALTH HOMECARE AGENCY, INC.",(818) 507-5300,34.072842,-117.86368
980002377,COMMUNITY CARE HOSPICE,(626) 335-9759,34.135971,-117.867633
630007505,LIVI'S HOME HEALTH CARE,(818) 502-1902,34.146151,-118.238645
980002456,NURSES PLUS HOSPICE,(562) 653-9347,33.872905,-118.094014
980002430,"HOME HEALTH PARTNERS, INC.",(626) 967-1400,34.075967,-117.889243
980002486,"STAR CARE HOME HEALTH, INC.",(818) 894-5201,34.254235,-118.467586
980002288,"EXPRESS HOME HEALTH CARE, INC.",(818) 549-0022,34.146745,-118.268607
980002411,"FIVE STAR HOME HEALTH, INC.",(310) 642-0026,33.959333,-118.391894
980002445,"OUR LADY OF REFUGE HOME CARE , INC.",(818) 558-7400,34.167056,-118.349322
630008564,"CENTURY HOSPICE, INC.",(562) 408-1271,33.84778,-118.142646
980002546,"BE WELL HOME HEALTH CARE, INC.",(213) 761-9308,34.126716,-118.218692
980002374,"GEMINI HOME HEALTH, INC.",(909) 624-0341,34.094519,-117.718048
980002447,"ANGELS OF THE VALLEY HOSPICE CARE, LLC",(818) 542-3070,34.221172,-118.235229
630000761,"ST. LUKE HOME HEALTH CARE, INC.",(818) 956-9878,34.146806,-118.261611
630011042,ARCHANGEL HOME HEALTH INC.,(562) 861-7047,33.883901,-118.117293
630008583,"HOSPICE TOUCH, INC.",(800) 691-0982,33.981606,-118.395813
630008702,WILSHIRE HOSPICE,(310) 264-8413,34.021047,-118.451875
980002282,VIRGINIA HOME CARE AGENCY,(626) 796-5296,34.1358,-118.150827
980001111,LONG BEACH HEALTH CARE,(562) 290-8181,33.820542,-118.189393
630011044,"ART HOME HEALTH CARE, INC",(818) 609-0303,34.186998,-118.597353
980002531,"ABSOLUT HOME HEALTH CARE, INC.",(818) 704-8733,34.193675,-118.62248
980002490,"PREMIERE HOME HEALTH, INC.",(626) 281-4088,34.087834,-118.150538
630011103,"GUARDIAN HOME HEALTH CARE, INC.",(310) 216-0204,33.946982,-118.369938
980002110,NEW VISION HOME HEALTH AGENCY,(562) 903-7771,33.940367,-118.074816
980002272,"INTRA CARE HOME HEALTH PROVIDERS, INC.",(323) 964-0884,34.062134,-118.337984
630011151,FIVE STAR HOME HOSPICE,(626) 791-1764,34.163796,-118.132432
630011185,"COAST TO COAST HOME HEALTH CARE, INC.",(818) 784-4404,34.152275,-118.456975
630011115,"PREMIER HEALTHCARE SERVICES, LLC",(310)988-1100,33.856437,-118.290567
630010441,LA METROPOLITAN HOME HEALTH INCORPORATED,(562) 246-0770,33.875255,-118.082213
980002201,"THE HOME CARE GROUP, INC.",(310) 516-9255,33.843531,-118.258795
980002218,"ATTENTIVE SERVICES HOME HEALTH, INC.",(323) 655-0080,34.073126,-118.37399
630007721,FINEST HOME HEALTH CARE,(818) 452-4744,34.104014,-118.185089
980002368,"XL CARE, INC.",(818) 785-2944,34.161873,-118.516335
980002061,"CARE PROVIDERS, INC.",(213) 386-1200,34.061799,-118.295008
980001656,GRACE HOME HEALTH CARE,(562) 498-0203,33.788896,-118.145924
980002431,"MOTHER THERESA'S HOME HEALTH SERVICES, INC.",(818) 558-1555,34.165788,-118.346016
630011173,CENTRAL HOME HEALTH AGENCY,(818) 242-0439,34.148474,-118.257878
980001244,CORAM CVS/SPECIALTY INFUSION SERVICES,(323) 987-1500,34.108827,-118.243242
630011215,"HEAVEN HOME HEALTH CARE, INC.",(818) 508-4491,34.185699,-118.450664
980002186,"NEAT HOME CARE, INC.",(213) 381-1429,34.203582,-118.335089
980001831,"STAR HOME HEALTH RESOURCES, INC.",(909) 593-7001,34.099371,-117.777515
980002365,NU-ERA HOME HEALTH AGENCY,(310) 973-6329,33.845343,-118.323504
980002317,BLUE DIAMOND HOME HEALTH PROVIDER,(626) 594-4990,34.128895,-117.845414
630010984,GREATER HOME HEALTH CARE INCORPORATED,(310) 787-1731,33.836378,-118.321706
980001787,ASAP HOME HEALTH SERVICE,(661) 274-0800,34.589596,-118.141197
980002331,"UNISON HEALTH SERVICES, INC.",(626) 280-5575,34.080903,-118.070649
630011174,"SUPREME VISITING NURSES, INC.",(310) 808-9020,33.844882,-118.265076
980002520,"STAR WORLD HOME HEALTH CARE SERVICES, INC.",(818) 994-2224,34.205439,-118.448729
980002132,BELLA VIDA HOSPICE,(323) 825-4501,33.984264,-118.162199
630011192,"HOMELIVING HEALTH PROVIDERS, INC.",(818)609-9000,34.167098,-118.531765
630011287,"BLUE SKY HOME HEALTH, INC.",(818) 754-1000,34.188202,-118.3987
980002402,ROZE ROOM HOSPICE OF THE VALLEY,(818) 783-1002,34.164851,-118.466664
980001808,"AMICABLE HOMECARE, INC.",(562) 868-8881,33.905541,-118.079195
630011172,"QUEST HOME HEALTH, INC.",(818) 765-5400,34.186716,-118.385678
630011219,"GENTLE CARE HOSPICE, INC.",(818) 610-7618,34.200983,-118.609828
630011193,LOVING CARE HOSPICE,(323) 782-9888,34.063753,-118.368635
630008742,"EAST WEST HOSPICE CARE, INC.",(562) 207-6978,33.88229,-118.031926
630008641,CHERISH HOSPICE,(310) 320-1677,33.828878,-118.322155
630011330,"MIRACLE HOME HEALTH CARE, INC.",(323) 782-3883,34.063741,-118.368056
980002449,"LAVANDA HOME HEALTH CARE AGENCY, INC.",(818) 840-0003,34.178661,-118.338452
980002395,GOLDEN HEART HOME HEALTH CARE,(818) 957-0009,34.204064,-118.228137
630008503,"ACTIVE HOSPICE CARE, INC.",(818) 848-8222,34.168873,-118.310737
980002398,"TWINS QUALITY HOME HEALTH CARE, INC.",(818) 265-5088,34.122946,-118.257204
980002515,FAITH CARE HOSPICE,(866) 412-6716,34.079357,-117.881329
50001463,ENHANCEDCARE HOME HEALTH,(626) 570-6760,34.086471,-118.123085
630011216,"PLATINUM CARE HOME HEALTH, INC.",(818) 757-0642,34.180051,-118.532564
980002391,"CENTRAL HOME HEALTHCARE, INC.",(818) 500-1254,34.14622,-118.242259
980002353,ARISE HOME CARE CORP,(909) 625-2502,34.109166,-117.702772
630011234,"UNITED HOME HEALTH AGENCY, INC.",(818) 755-8777,34.157588,-118.395402
980000986,ACCREDITED HOME HEALTH SERVICES - BRANCH,(626) 573-1234,34.144558,-118.138262
630011232,"VALLEY HOME HEALTH CARE AGENCY, INC.",(818) 300-0223,34.171798,-118.562167
630011249,"LIFELINK HEALTH PROVIDERS, INC.",(626) 387-9650,34.128647,-117.876024
630011283,"OPTIMA HEALTH CARE, INC.",(818) 507-6957,34.201924,-118.191944
980002309,"GOLDEN HILLS HEALTHCARE SERVICES, INC.",(818) 842-8262,34.168732,-118.305931
630011038,ABLE HANDS HOME HEALTH CARE,(626) 965-2233,34.028044,-117.892656
980001395,MADISON HEALTH CARE,(818) 345-1111,34.180135,-118.542546
630011285,"HOME HEALTH 4U, INC.",(818) 892-1200,34.257247,-118.473614
630011108,CALIFORNIA HEALTHCARE SERVICES,(310) 644-8302,33.907803,-118.352349
60001973,"CRESCENT HEALTHCARE, INC.",(562) 347-2800,33.943753,-118.077611
980002436,"TRUST HOME HEALTH CARE, INC.",(818) 980-0505,34.090832,-118.285711
980000988,TRINITYCARE EXTENDED CARE,(323) 981-4488,34.050773,-118.162519
980002261,"JCH MEDCARE SERVICES, LLC",(562) 251-7686,33.831617,-118.288541
630011171,"OPTIMUM HOME HEALTHCARE, INC.",(818) 888-5889,34.170682,-118.571811
980002403,MADISON HOME HEALTH CARE,(562) 989-2100,33.825481,-118.189313
630010601,GERINET HEALTHCARE,(562) 904-6777,33.926312,-118.159804
980002499,"SENIOR HOME HEALTH CARE, INC.",(818) 244-5015,34.185699,-118.450664
980001595,AMERICAN NURSING HOME HEALTH,(213) 572-0600,33.743342,-118.292906
980002329,"NATIONAL HOME HEALTH, INC.",(818) 502-9404,34.145341,-118.250065
630011324,"LIRA HOME HEALTH, INC.",(323) 782-1815,34.076101,-118.366689
630011313,LGA HOME HEALTH INC.,(818) 244-1841,34.166474,-118.283498
630011301,"HEALTHY LIFE HOME CARE, INC.",(818) 787-9950,34.205439,-118.448729
630011256,"GENTLE HOME HEALTH CARE, INC",(818) 754-1773,34.257271,-118.589536
630011304,"MERCY HOSPICE, LLC",(818) 841-8879,34.16845,-118.306229
630011910,"SENTRY HOME HEALTH SERVICES, INC.",(626) 507-8688,34.119225,-117.933838
630011269,"GRACE HOME HEALTH CARE, LLC",(626) 588-1686,34.103469,-118.08789
630008601,DIAMOND HEALTH CARE SERVICES,(626) 968-3232,34.028666,-117.972692
630011327,CALIFORNIA HEALTH,(626) 967-2951,34.077902,-117.887377
630011252,CAREPOINTE HOME HEALTH SERVICES INC.,(310) 965-6550,33.846615,-118.266531
630011212,"VICTORIA HOSPICE SERVICES, INC.",(323) 653-0544,34.077195,-118.38351
630011389,"SUPREME HEALTHCARE, INC.",(818) 830-1155,34.450196,-118.576522
630011341,"PACIFIC RIM HOME HEALTH, INC.",(213) 351-9982,34.076249,-118.300877
630011357,"MJ HOME HEALTH SERVICES, INC.",(818) 757-7500,34.188208,-118.398697
630008243,"ALL SMILES HOME HEALTH CARE, INC.",(818) 788-4180,34.18613,-118.501227
980002327,SALUS HOME HEALTH,(562) 888-6363,33.875255,-118.082213
630011315,"ASN HORIZON HOME HEALTH, INC.",(818) 240-6700,34.164116,-118.256873
630011321,"AGM HOME HEALTH CARE, INC.",(818) 902-0552,34.185699,-118.450375
630011222,"B & F HOME HEALTH, INC.",(310) 782-2436,33.837063,-118.309282
630011270,"BAYSIDE HOSPICE, INC.",(310) 891-3500,33.790229,-118.319965
630011340,PRN HOME HEALTH SERVICES,(818) 761-5511,34.257243,-118.473066
630011123,"ADVANCE HEALTHLINK, INC.",(818) 249-4001,34.207483,-118.23363
630011251,"GRATITUDE HEALTH CARE, INC.",(818) 341-8551,34.227114,-118.536003
630011353,"GOODWILL HOME HEALTH SERVICES, INC.",(818) 500-7433,34.16866,-118.609584
630011355,"PROGRESSIVE HOME HEALTH CARE, INC.",(818) 553-1511,34.166515,-118.28356
630011358,"MAJESTIC HOME HEALTH CARE, INC.",(818) 382-7900,34.193914,-118.38031
630011363,"L & A HOME HEALTH CARE, INC.",(213) 739-2569,34.061761,-118.292026
630011362,BONUM HOME HEALTH SERVICES,(818) 556-3711,34.173615,-118.329734
630011365,"US MEDTRADE HOME HEALTHCARE, INC.",(818) 550-0877,34.158541,-118.253117
630011790,VALENCIA HOME CARE,(818) 556-3321,34.168363,-118.321615
630011382,"BROADWAY HOME HEALTH SERVICES, INC.",(818) 500-0041,34.146745,-118.268607
630011436,"RN HOME HEALTH CARE, INC.",(800) 811-8311,34.172792,-118.466203
630011553,"WILSHIRE HOME HEALTH, INC.",(213) 389-6557,34.061735,-118.298943
630011388,"PROFESSIONAL NURSING, INC.",(818) 955-5848,34.168706,-118.405593
630011409,"GALAXY HOME HEALTH, INC.",(818) 901-9171,34.182675,-118.450626
630011469,"PROLIFIC HEALTH CARE, INC.",(562) 864-2627,33.91726,-118.06264
630011547,SUPREME HOME HEALTH SERVICES INC.,(818)703-0086,34.203847,-118.605909
630011582,"TRANSITIONS HOME HEALTH, INC.",(310) 513-0687,33.810845,-118.26412
630011529,"HEALING CARE HOME HEALTH, INC.",(818) 901-9216,34.186688,-118.450003
630011408,"ALL- ACCESS HOME HEALTH, INC.",(818) 240-4663,34.14801,-118.246456
630011364,"VANTAGE HOME HEALTH CARE SERVICES, INC.",(310) 720-6097,33.84358,-118.258815
630011621,"MED CARE, INC.",(818) 336-9811,34.1576,-118.410297
630011648,"SIGMA HOME HEALTH CARE, INC.",(818) 551-1141,34.146349,-118.245471
630011666,"METROPOLITAN HEALTHCARE, INC.",(323) 960-2533,34.062134,-118.337984
630011488,"FOUNDING FATHERS HEALTH CARE, INC.",(626) 256-9060,34.144632,-118.003054
630011300,"COMPREHENSIVE CERTIFIED HOME HEALTH SERVICES OF CALIFORNIA, LLC",(310) 734-0414,34.041956,-118.470114
630011468,"SUPREME CARE HOME HEALTH, INC.",(818) 763-5981,34.184877,-118.359955
630011424,"GENTLE CARE HOME HEALTH SERVICES, INC.",(818) 600-8447,34.171798,-118.562167
630012002,"CALICARE HOME HEALTH SERVICES, INC.",(818) 310-7777,34.142537,-118.263385
630011973,UNITED HOME HEALTH GROUP,(323) 257-8940,34.130635,-118.252454
630011604,"AMERICAN CARE HOME HEALTH, INC.",(818) 551-5571,34.142484,-118.262475
630008663,ALPHA HOSPICE CARE,(310) 771-0838,33.8446,-118.318857
630011463,"BURBANK HOSPICE CARE, INC.",(818) 260-9718,34.17518,-118.299136
630011665,"GET WELL HOME HEALTH, INC.",(818) 627-7699,34.225198,-118.240972
630011948,"A & P HOME HEALTH, INC.",(818)846-4100,34.148722,-118.246171
630011812,"KLM HOME HEALTH, INCORPORATED",(818) 781-7102,34.124343,-118.266946
630011915,"446 SCHOLL HOME HEALTH CARE, INC.",(818) 779-0012,34.185699,-118.450375
630011818,"RELIANCE HOME HEALTH CARE, INC.",(626) 857-7777,34.128648,-117.875342
630011966,"GOLDENCARE HOME HEALTH AGENCY, INC.",(818) 241-7094,34.146802,-118.262585
630011820,SUNNYDAY HEALTH SERVICE CORPORATION,(626) 589-5288,34.080446,-118.084642
630011622,HAPPY HOME HEALTH SERVICES,(626) 254-9999,34.128464,-118.05471
630011897,"GOLDEN SEAL HOME HEALTH, INC.",(213) 381-7370,34.068747,-118.263325
630011516,"BLESSED HEALTH CARE PROVIDER, INC.",(626) 858-2319,34.07534,-117.886805
630011794,"DIVINE GRACE HOME HEALTH, INC.",(818) 956-5872,34.145279,-118.255106
630011417,"GOLDEN CENTURY HOME HEALTH CARE, INC.",(818) 840-9500,34.16626,-118.351687
630011793,"ANGEL CITY HOSPICE CARE, INC.",(562) 860-0100,33.867878,-118.060381
630011939,"HEALTH JOURNEY HOME HEALTH AGENCY, INC.",(818) 506-5400,34.179785,-118.370341
630011391,"TENDER LOVING TOUCH HOME HEALTH, INC.",(323) 933-4633,33.919547,-118.326625
630011866,"DIRECT NURSING SERVICES, INC",(818) 985-9898,34.162178,-118.255113
630011961,"VALROSE HOME HEALTH, INC.",(818) 932-0542,34.200983,-118.609828
630011945,"DIAMOND HOME HEALTH, INC",(909) 396-9888,34.030397,-117.809648
630011352,"HOSPICE OF ST. RITA, INC.",(818) 765-0088,34.208657,-118.424575
630011918,"MONTEBELLO HOME HEALTH CARE, INC.",(323) 887-1054,34.017936,-118.108518
630011919,"KOREAN TOWN HOME CARE, INC.",(310) 448-1414,34.047022,-118.44884
630011661,"HEAVENLY HOME HEALTH, INC.",(818) 500-9007,34.146349,-118.245471
630011946,"IBOLIT HOME HEALTH, INC.",(818) 845-7770,34.168309,-118.306377
630011515,ALLIANT HOME HEALTHCARE SERVICES,(626) 332-0600,34.07281,-117.899488
630011943,"SINAI HOME HEALTHCARE, INC.",(818) 980-0850,34.156579,-118.369648
630011807,"ADVANCE HOME CARE, INC.",(818) 848-2100,34.196243,-118.324163
630011798,"GUARDIAN HOME HEALTH, INC.",(818) 291-8444,34.146269,-118.241448
630011556,"RINALDI HOME HEALTH CARE, INC.",(818) 898-1100,34.280236,-118.454972
630011501,"OPTIMA HEALTH CARE SERVICES, INC.",(562) 983-8999,33.769328,-118.189751
630012000,"AT HOME HEALTH SERVICES, INC.",(818) 757-3333,34.171798,-118.562167
630011497,"VICTORY HOME HEALTH CARE, INC.",(818) 848-2099,34.167265,-118.308632
630011526,"AMIDA HOSPICE CARE, INC.",(661) 424-9159,34.419438,-118.45412
630011909,"A & L HOSPICE SERVICES, INC.",(818) 502-9059,34.146745,-118.268607
630011814,"MAGNOLIA HOME HEALTH CARE SERVICES, INC.",(818) 566-4411,34.17296,-118.316187
630011214,"K & A CARE, INC.",(818) 507-5678,34.146757,-118.2572
630011425,"HOLISTIC CARE HOME HEALTH AGENCY, INC.",(818) 755-8800,34.152348,-118.369747
630011545,"ELITE HOME HEALTH, INC.",(818) 502-9494,34.143565,-118.251312
630011924,"PRN HOME HEALTH, INC.",(818) 508-9888,34.161801,-118.372727
630011437,PACIFIC COAST HOME HEALTH SERVICES,(213) 381-5552,34.061723,-118.309138
630011394,"PRESTIGE HOME HEALTH CARE, INC.",(323) 644-0607,34.081992,-118.291745
630011670,"OPTION ONE HOME CARE, INC.",(818) 719-8622,34.254189,-118.597275
630011799,"GRAPEVINE HOMECARE, INC.",(213)389-8200,34.06167,-118.315502
630011538,"AFFINITY HOME HEALTH, INC.",(310) 400-0404,33.985652,-118.385036
630011412,"CRYSTAL CLEAR HOME HEALTH, INC.",(818) 241-7141,34.14622,-118.242259
630011938,"EXPRESS SERVICES HEALTHCARE, INC.",(818) 730-0006,34.150914,-118.448354
630011808,"INDEPENDENCE HOME HEALTHCARE, INC.",(310) 523-1905,33.875441,-118.277497
630011667,"GLORY HOME HEALTH, INC.",(626) 589-5289,34.253006,-118.295743
630011941,UNLIMITED HOMECARE SERVICES,(626) 446-5468,34.140199,-118.025639
630011428,"PRESTIGIOUS HOME HEALTH, INC.",(626) 722-0279,34.070098,-117.861262
630011935,"URGENT HOME HEALTH CARE, INC.",(562) 865-4600,33.873159,-118.09983
630011811,REMEDY HOME HEALTH CARE,(818)900-0788,34.249527,-118.519854
630011764,JEWISH HOME CARE SERVICES,(818)774-3274,34.18613,-118.501227
630011470,"HEALING HANDS CARE, INC.",(818) 845-0303,34.184282,-118.307663
630011819,"PRIVILEGE HOME SERVICES, INC.",(562) 468-0888,33.865762,-118.091257
630011354,"R & G HOME HEALTH CARE SERVICES, INC.",(818) 840-0900,34.186526,-118.310852
630011407,"ENVISION HOME HEALTH SERVICES, INC.",(310) 515-1246,33.869413,-118.32652
630011595,COMMUNITY HOME HEALTH CARE SERVICES,(818) 244-7029,34.142609,-118.242294
630011824,"OMNICARE HOME HEALTH, INC",(310)228-3141,33.904296,-118.317798
630011923,"EXCEED HOME HEALTH, INC.",(818) 508-8385,34.1576,-118.405666
630011423,"ACCU-RITE HEALTH SERVICES, INC.",(626) 963-8887,34.106778,-117.861829
630011383,"CARE FOR ALL HEALTH SERVICES, INC.",(818) 240-0220,34.14534,-118.250063
630011360,"BLUE SKY HOME HEALTH CARE, INC.",(818) 773-8787,34.220745,-118.537769
980001204,"MAXIM HEALTHCARE SERVICES, INC.",(661) 964-6350,34.414929,-118.550091
630011951,ACACIA HOME HEALTH SERVICES,(818) 241-2200,34.160178,-118.298916
630011369,"VERDUGO HOME HEALTH, INC.",(323) 257-5115,34.126426,-118.231968
630011419,"ALTHIA HOME HEALTHCARE, INC.",(213) 389-6190,34.061761,-118.292026
630011800,"SHIELD HOME CARE, INC.",(818)788-3000,34.188004,-118.448691
630011410,"PROMPT HOME HEALTH, INC.",(323) 464-0300,34.090763,-118.305512
630011467,"PROCARE HOME HEALTH AGENCY, INC",(323) 888-6788,34.033608,-118.091592
630011580,"PRIMROSE HOMEHEALTH, INC.",(818) 357-2421,34.25727,-118.59168
630012019,BRIGHTSTAR HEALTHCARE,(818) 761-4700,34.177553,-118.466146
630011662,MIRACLE LIFE HOME HEALTH INC.,(818) 546-2382,34.203495,-118.334955
630011583,PRESTIGIOUS HEALTH SERVICES INC.,(626) 331-7300,34.075967,-117.889243
630011427,HEALTHY LIFE HOME HEALTH CARE,(818) 994-0182,34.200226,-118.474901
630011503,"CARESS HOME HEALTH PROVIDERS, INC.",(818) 884-3855,34.200991,-118.607764
630012106,"OPTIMUM HOME HEALTH, INC.",(310) 337-1200,33.987246,-118.385755
630011605,NEIGHBORHOOD HOME HEALTH CARE,(626) 584-5923,34.149526,-118.116386
630011796,"ETERNITY HOME HEALTH, INC.",(626) 337-8699,34.092609,-117.935266
630011026,GERINET HEALTHCARE,(818) 559-1550,34.197217,-118.325492
630011420,LIFE CARE HOSPICE CORP.,(714) 222-7665,33.81063,-118.124365
630011660,ALLIED HOME HEALTH CORP,(626) 297-4842,34.106697,-118.060727
630012153,"FIRST AID HOME HEALTH CARE, INC.",(818) 563-3337,34.184884,-118.309812
630012255,"ECLIPSE HOME HEALTH CARE, INC.",(818) 782-2114,34.186648,-118.433293
630012001,SHAPIRA & STEIN HOME HEALTHCARE AGENCY,(818) 985-6800,34.156842,-118.396525
630012281,"HOME HEALTH PLUS SERVICE, INC.",(626) 309-0154,34.150969,-118.029524
630012299,"HEALTHY CHOICE HOME CARE, INC.",(818) 787-2482,34.152214,-118.456274
630011913,"ACE OF HEARTS HOSPICE, INC.",(818) 875-4118,34.245006,-118.273429
630011669,"ELEGANCE HEALTHCARE, INC.",(818 433-7448,34.168463,-118.310269
630011791,"PLANET HOME HEALTH CARE, INC.",(818) 242-0720,34.158541,-118.253117
630012003,"SANTA MARGARITA HOSPICE, INC.",(818) 248-8833,34.206688,-118.23123
630011998,"CONCORDIA HEALTH CARE PROVIDER, INC.",(626)281-7400,34.087834,-118.150538
630011431,"CITY OF ANGELS HOME HEALTH, INC.",(310) 303-7909,33.830642,-118.352616
630011788,"MGA HOSPICE, INC",(818) 241-2725,34.151761,-118.25578
630011519,"LOS FELIZ HOME HEALTH, INC.",(323) 663-9500,34.124343,-118.266946
630011937,INDEPENDENCE HOME HEALTH INC.,(818) 764-0997,34.201596,-118.37028
630011525,"UNIVERSAL HOSPICCE, INC.",(323) 655-6444,34.068357,-118.374893
630011633,COMPANION HOME HEALTH CARE CORPORATION,(562) 906-5056,33.952047,-118.127086
630012308,"TITUS HOME HEALTH CARE, INC.",(818) 780-2600,34.179156,-118.309221
630012309,"PROHEALTH HOMECARE AGENCY, INC.",(818) 760-1960,34.186712,-118.389647
630012275,INFINITY HEALTHCARE SOLUTIONS INC.,(818) 831-2121,34.263574,-118.523346
630011795,"DIAMOND HOME HEALTH SERVICES, INC.",(909) 860-2100,34.000603,-117.811187
630012335,"SERENITY HOME HEALTH CARE, INC.",(818) 703-7379,34.169037,-118.576297
630012247,"SUPERIOR CARE HOME HEALTH AGENCY, INC.",(818) 506-8888,34.186712,-118.389647
630011536,"PROFESSIONAL HOME HEALTH CARE, INC.",(818) 507-1125,34.144495,-118.250589
630012417,KAISER PERMANENTE - BALDWIN PARK HOSPICE -BRANCH,(562) 622-4244,34.069706,-117.939394
630012416,KAISER PERMANENTE - SOUTHBAY HOSPICE BRANCH,(562) 622-4350,33.787214,-118.297508
630012415,KAISER PERMANENTE - SOUTHBAY HHA BRANCH,(562) 622-4350,33.787214,-118.297508
630012333,COMPASSIONATE CARE HOSPICE OF SOUTHERN CALIFORNIA.,(323) 936-6000,34.06178,-118.322456
630012404,MATRIX HOME HEALTH,(818) 343-7800,34.172761,-118.559791
630012369,"ST. PAUL HOME HEALTH SERVICES, INC.",(818) 488-1485,34.188693,-118.447537
630012254,TENDER HOME HEALTH,(818) 894-8974,34.254235,-118.467586
630012307,"BEST CHOICE HOSPICE CARE, LLC",(818) 842-1112,34.184663,-118.304666
630012479,"AID HOME HEALTH CARE, INC",(818) 242-4979,34.13447,-118.257871
630012095,"NURSES AND ANGELS HOME HEALTH, INC.",(213) 613-0668,34.061651,-118.244388
630012283,PLEASURE HOME HEALTH INC.,(818) 243-5300,34.158502,-118.258747
630011663,"MOTHER OF LOVE HOME HEALTH PROVIDERS, INC.",(562) 229-1010,33.89812,-118.046574
